syn_flood_consensus,service_sweep_dispersion,low_entropy_repetition,auth_compromise_pattern,y_true,neural_meta,symbolic_raw,clafpp_final
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024169388,0.15213713,0.00024169388
2.0611535e-09,0.0006273788,0.06403777,0.5,1,0.0010775318,0.14379649,0.0010775318
0.2635142,0.99999666,4.3348605e-06,0.5,1,0.9996938,0.68241704,0.9996938
2.0611535e-09,0.99999666,4.529556e-06,0.5,1,0.9996088,0.5689093,0.9996088
2.0611535e-09,0.0006273788,0.9914875,0.5,1,0.98833174,0.3498777,0.98833174
2.0611535e-09,0.0056337365,0.10157403,0.5,0,0.0003304932,0.154338,0.0003304932
2.0611535e-09,0.0013951841,0.10157403,0.5,0,0.0002593307,0.15247467,0.0002593307
2.0611535e-09,0.0015938629,0.059593007,0.5,0,0.00045883082,0.14323375,0.00045883082
2.0611535e-09,0.3303359,0.047102664,0.5,0,0.00066572754,0.2849794,0.00066572754
2.0611535e-09,0.3303359,0.10157403,0.5,0,0.00069482275,0.29708305,0.00069482275
2.0611535e-09,0.0006273788,0.08042559,0.5,1,0.0022327045,0.14743789,0.0022327045
2.0611535e-09,0.0006273788,0.09383973,1.0,1,0.9737748,0.27970988,0.9737748
2.0611535e-09,0.0006273788,0.06007763,0.5,0,0.00031920255,0.14291653,0.00031920255
2.0611535e-09,0.69564974,0.0002680603,0.5,1,0.99972624,0.43517134,0.99972624
2.0611535e-09,0.0006273788,0.024713207,0.5,0,0.00044198404,0.13505849,0.00044198404
2.0611535e-09,0.99982077,0.00036049206,0.5,1,0.86979026,0.568911,0.86979026
2.0611535e-09,0.00271386,0.10157403,0.5,0,0.00026478455,0.15305437,0.00026478455
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024401367,0.15213713,0.00024401367
2.0611535e-09,0.0013951841,0.10157403,0.5,0,0.00025631324,0.15247467,0.00025631324
2.0611535e-09,0.0006273788,0.000843983,0.5,0,0.0007056721,0.1297547,0.0007056721
1.0,0.72044444,0.00025324785,0.5,1,0.9997236,0.8768147,0.9997236
2.0611535e-09,0.3303359,0.00085127965,0.5,1,0.0037153657,0.27470222,0.0037153657
2.0611535e-09,0.0056337365,0.10157403,0.5,0,0.00031811587,0.154338,0.00031811587
2.0611535e-09,0.7362692,0.00022544943,0.5,1,0.9997163,0.4530189,0.9997163
2.0611535e-09,0.0025392782,0.14020045,1.0,1,0.9922635,0.29085186,0.9922635
2.0611535e-09,0.0006273788,0.021980017,0.5,0,0.00064168434,0.13445117,0.00064168434
2.0611535e-09,0.18143336,0.0017119772,0.5,1,0.0133635,0.20943321,0.0133635
2.0611535e-09,0.72044444,0.00025324785,0.5,1,0.99970347,0.44606826,0.99970347
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00028993847,0.15213713,0.00028993847
2.0611535e-09,0.75890154,0.00024132343,0.5,1,0.9997026,0.46297204,0.9997026
2.0611535e-09,0.0006273788,0.00023720201,1.0,1,0.08071618,0.25891122,0.08071618
2.0611535e-09,0.0006273788,4.468099e-05,1.0,1,0.0046707084,0.25886846,0.0046707084
2.0611535e-09,0.0006273788,0.13301174,0.5,1,0.00069738243,0.15912265,0.00069738243
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00026072457,0.15213713,0.00026072457
1.0,0.3303359,0.0008902462,0.5,1,0.99745184,0.7054574,0.99745184
2.0611535e-09,0.0006273788,0.091084525,0.5,0,0.0008593184,0.14980632,0.0008593184
2.0611535e-09,0.0006273788,0.10387342,0.5,0,0.0057867602,0.15264805,0.0057867602
2.0611535e-09,0.0006273788,0.32690328,0.5,1,0.979729,0.20220572,0.979729
2.0611535e-09,1.0,0.00065866235,0.5,1,0.9913654,0.56905615,0.9913654
2.0611535e-09,0.017293166,0.29588833,0.5,0,0.9996572,0.20264073,0.9996572
2.0611535e-09,0.0006273788,0.07979077,0.5,0,0.00023492816,0.14729683,0.00023492816
2.0611535e-09,0.0006273788,0.0032281321,0.5,0,0.0018958036,0.13028446,0.0018958036
2.0611535e-09,0.0006273788,0.1031161,0.5,0,0.008159955,0.15247977,0.008159955
1.0,0.9325582,0.00011980575,0.5,1,0.9995735,0.97003424,0.9995735
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.000307562,0.15213713,0.000307562
1.1639233e-05,0.99999666,3.050195e-06,0.5,1,0.9997274,0.568914,0.9997274
2.0611535e-09,0.0033127249,0.10157403,0.5,0,0.0002709623,0.15331765,0.0002709623
2.0611535e-09,0.0006273788,0.9846163,0.5,1,0.7512132,0.34835088,0.7512132
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00026585156,0.15213713,0.00026585156
2.0611535e-09,0.0006273788,0.095529556,0.5,1,0.0011193843,0.15079403,0.0011193843
2.0611535e-09,0.9999999,0.00042750975,0.5,1,0.9056049,0.5690047,0.9056049
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030861996,0.15213713,0.00030861996
2.0611535e-09,0.3303359,0.012262512,0.5,0,0.00060961064,0.27723783,0.00060961064
2.0611535e-09,0.0037834335,0.10157403,0.5,0,0.0002979138,0.15352458,0.0002979138
1.0,0.0006273788,0.07662374,0.5,1,0.0074946224,0.57733953,0.0074946224
2.0611535e-09,0.017293166,0.0015681882,0.5,1,0.0054028295,0.1372422,0.0054028295
2.0611535e-09,0.0006273788,0.008558384,1.0,1,0.0030722138,0.26076022,0.0030722138
2.0611535e-09,0.0006273788,0.10157403,0.5,1,0.0009394406,0.15213713,0.0009394406
2.0611535e-09,0.0006273788,0.051221803,0.5,1,0.0020425802,0.14094874,0.0020425802
2.0611535e-09,0.0006273788,0.10469562,0.5,0,0.063506834,0.15283073,0.063506834
2.0611535e-09,0.0006273788,0.00016691694,1.0,0,0.0015763574,0.2588956,0.0015763574
2.0611535e-09,0.0006273788,0.05339958,0.5,0,0.0005697628,0.14143266,0.0005697628
2.0611535e-09,0.0006273788,0.00075545674,0.5,0,0.00067065324,0.12973504,0.00067065324
2.0611535e-09,0.0006273788,0.0042703752,1.0,1,0.029031197,0.2598074,0.029031197
2.0611535e-09,0.0006273788,0.076936185,1.0,1,0.98020476,0.27595392,0.98020476
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002611241,0.15213713,0.0002611241
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.0011916197,0.35004294,0.0011916197
1.0,0.5858091,0.00027889328,0.5,1,0.99960667,0.8176322,0.99960667
2.0611535e-09,0.051825017,0.10157403,0.5,0,0.00061254046,0.17464454,0.00061254046
2.0611535e-09,0.0006273788,0.21065916,0.5,1,0.0012946986,0.17637606,0.0012946986
2.0611535e-09,0.0006273788,0.0015614587,1.0,1,0.0027658318,0.2592055,0.0027658318
2.0611535e-09,0.3303359,0.10157403,0.5,0,0.00065856724,0.29708305,0.00065856724
2.0611535e-09,0.0006273788,0.095529556,0.5,0,0.0005116084,0.15079403,0.0005116084
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.9997079,0.568909,0.9997079
2.0611535e-09,0.0006273788,0.0011694741,0.5,1,0.0010157457,0.12982702,0.0010157457
2.0611535e-09,0.0033127249,0.10157403,0.5,0,0.00027418602,0.15331765,0.00027418602
2.0611535e-09,1.0,0.0007001777,0.5,1,0.8719378,0.56906533,0.8719378
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.001406106,0.35004294,0.001406106
1.0,0.0006273788,0.10157403,0.5,1,0.033445045,0.58288354,0.033445045
2.0611535e-09,0.6871152,0.00028570037,0.5,1,0.99970657,0.43142334,0.99970657
2.0611535e-09,0.0006273788,0.0004402114,0.5,0,0.0008258124,0.12966497,0.0008258124
2.0611535e-09,0.0006273788,0.05006213,1.0,1,0.0017730163,0.26998243,0.0017730163
2.0611535e-09,0.78017163,0.00019898059,0.5,1,0.99956137,0.47231337,0.99956137
2.0611535e-09,0.7661445,0.0002038378,0.5,1,0.999719,0.4661479,0.999719
1.0,0.0006273788,0.0025886686,0.5,1,0.04421296,0.5608888,0.04421296
2.0611535e-09,0.7362692,0.00023095263,0.5,1,0.9997268,0.45302016,0.9997268
2.0611535e-09,0.0006273788,0.26196027,0.5,1,0.9661658,0.18777525,0.9661658
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030826018,0.15213713,0.00030826018
2.0611535e-09,0.017293166,0.10157403,0.5,0,0.00032609195,0.1594637,0.00032609195
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030763508,0.15213713,0.00030763508
1.0,0.0006273788,0.10157403,0.5,1,0.034009323,0.58288354,0.034009323
2.0611535e-09,0.0006273788,0.043610767,0.5,1,0.0020198794,0.13925757,0.0020198794
2.0611535e-09,0.051825017,0.10157403,0.5,0,0.0004763473,0.17464454,0.0004763473
1.0,0.0006273788,0.008193519,0.5,1,0.043924406,0.5621342,0.043924406
2.0611535e-09,0.0006273788,0.6541196,0.5,1,0.9989581,0.27491385,0.9989581
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002698206,0.15213713,0.0002698206
2.0611535e-09,0.0006273788,0.75391984,0.5,1,0.99956346,0.29708967,0.99956346
2.0611535e-09,0.66966426,0.0002914162,0.5,1,0.9993683,0.42375284,0.9993683
2.0611535e-09,0.0023759017,0.10157403,0.5,0,0.00031242764,0.1529058,0.00031242764
0.9995448,0.3303359,0.011052713,0.5,0,0.0016800305,0.7075194,0.0016800305
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0006789162,0.15213713,0.0006789162
2.0611535e-09,0.3303359,0.00071911514,0.5,1,0.39518875,0.27467287,0.39518875
2.0611535e-09,0.0006273788,0.00023155018,1.0,1,0.0025620682,0.25890997,0.0025620682
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.99970144,0.568909,0.99970144
2.0611535e-09,0.0006273788,0.28593737,0.5,1,0.9842603,0.19310302,0.9842603
1.0,0.0006273788,0.000121782716,0.5,1,0.95418364,0.56034064,0.95418364
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00029832945,0.15213713,0.00029832945
2.0611535e-09,0.99999666,3.9702068e-06,0.5,1,0.9996824,0.56890917,0.9996824
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030720615,0.15213713,0.00030720615
1.0,0.11506679,0.00078039576,0.5,1,0.99846077,0.6107967,0.99846077
1.0,0.84113085,0.00016691694,0.5,1,0.9996778,0.92985153,0.9996778
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.999732,0.35004294,0.999732
2.0611535e-09,0.99994147,0.01537455,0.5,0,0.998246,0.57230026,0.998246
2.0611535e-09,0.7515071,0.00020070178,0.5,1,0.9997149,0.4597123,0.9997149
2.0611535e-09,0.0006273788,0.039923824,0.5,1,0.0020711198,0.13843831,0.0020711198
2.0611535e-09,0.0006273788,0.09346557,0.5,0,0.0009442764,0.1503354,0.0009442764
2.0611535e-09,0.0006273788,0.17644298,0.5,0,0.04039022,0.16877316,0.04039022
2.0611535e-09,0.017293166,0.032874618,0.5,0,0.000664486,0.14419855,0.000664486
2.0611535e-09,0.75890154,0.00022007756,0.5,1,0.9997222,0.46296737,0.9997222
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002731955,0.15213713,0.0002731955
2.0611535e-09,0.8000596,0.00019042911,0.5,1,0.9997036,0.4810546,0.9997036
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.99445146,0.35004294,0.99445146
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00029478665,0.15213713,0.00029478665
2.0611535e-09,0.786955,0.00019507765,0.5,1,0.99971205,0.4752946,0.99971205
2.0611535e-09,0.0006273788,0.00070501684,0.5,0,0.0007644972,0.12972382,0.0007644972
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00027712935,0.15213713,0.00027712935
2.0611535e-09,0.0023759017,0.10157403,0.5,0,0.00030617096,0.1529058,0.00030617096
2.0611535e-09,0.00067060074,0.09144175,0.5,0,0.00050191185,0.14990471,0.00050191185
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030904205,0.15213713,0.00030904205
2.0611535e-09,0.0006273788,0.04252273,0.5,1,0.00082506903,0.13901581,0.00082506903
2.0611535e-09,0.0006273788,0.9916888,0.5,1,0.0011656027,0.34992242,0.0011656027
2.0611535e-09,0.99982077,3.050195e-06,0.5,1,0.9994407,0.5688316,0.9994407
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00023722465,0.15213713,0.00023722465
2.0611535e-09,0.004320735,0.10157403,0.5,0,0.00028326514,0.15376079,0.00028326514
2.0611535e-09,0.0006273788,0.0015614587,1.0,1,0.0065240613,0.2592055,0.0065240613
2.0611535e-09,0.00271386,0.10157403,0.5,0,0.00031733594,0.15305437,0.00031733594
2.0611535e-09,0.7284291,0.00022448057,0.5,1,0.999711,0.44957206,0.999711
2.0611535e-09,0.00067060074,0.012786581,0.5,0,0.0005649591,0.13242736,0.0005649591
2.0611535e-09,0.0006273788,0.25732344,0.5,1,0.99967146,0.18674496,0.99967146
2.0611535e-09,0.0006273788,0.0729874,0.5,0,0.00027482098,0.14578511,0.00027482098
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031218337,0.15213713,0.00031218337
2.0611535e-09,0.0006273788,0.033716187,0.5,1,0.00088246266,0.13705897,0.00088246266
2.0611535e-09,0.9999924,5.1677152e-06,0.5,1,0.9938047,0.56890756,0.9938047
1.0,0.71231765,0.0002565408,0.5,1,0.99967706,0.87324274,0.99967706
2.0611535e-09,0.08522892,0.10157403,0.5,0,0.0004458604,0.18932952,0.0004458604
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00056610967,0.15213713,0.00056610967
2.0611535e-09,0.47668374,0.00030581537,0.5,1,0.99875474,0.33891827,0.99875474
2.0611535e-09,0.3303359,0.10157403,0.5,0,0.0012558317,0.29708305,0.0012558317
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.99971855,0.568909,0.99971855
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.99962145,0.35004294,0.99962145
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024889866,0.15213713,0.00024889866
2.0611535e-09,0.0012212407,0.10157403,0.5,0,0.00029514282,0.1523982,0.00029514282
2.0611535e-09,0.99999976,0.00024404055,0.5,1,0.93900126,0.5689639,0.93900126
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.0012842022,0.35004294,0.0012842022
2.0611535e-09,0.0006273788,0.3009385,0.5,1,0.97594917,0.19643632,0.97594917
2.0611535e-09,0.08522892,0.13538367,0.5,1,0.99917066,0.19684209,0.99917066
2.0611535e-09,0.999954,0.000503066,0.5,1,0.8923645,0.5690013,0.8923645
2.0611535e-09,0.7040516,0.00025434088,0.5,1,0.9997103,0.43886194,0.9997103
2.0611535e-09,0.0006273788,0.08042559,0.5,1,0.0015319724,0.14743789,0.0015319724
2.0611535e-09,0.0006273788,0.0021930076,0.5,0,0.0024801423,0.13005446,0.0024801423
2.0611535e-09,0.0006273788,0.6411456,0.5,1,0.9990817,0.272031,0.9990817
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.999626,0.35004294,0.999626
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031157088,0.15213713,0.00031157088
2.0611535e-09,0.0015938629,0.10157403,0.5,0,0.00028830272,0.152562,0.00028830272
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002585197,0.15213713,0.0002585197
1.0,0.7284291,0.00023761105,0.5,1,0.99973243,0.88032144,0.99973243
2.0611535e-09,0.0006273788,0.08190319,0.5,1,0.0012165364,0.14776622,0.0012165364
2.0611535e-09,0.001305322,0.10157403,0.5,0,0.00025641042,0.15243517,0.00025641042
2.0611535e-09,0.99998724,0.020139363,0.5,0,0.9981157,0.57337916,0.9981157
2.0611535e-09,0.0006273788,0.38977143,0.5,1,0.9995626,0.21617517,0.9995626
2.0611535e-09,0.9999964,3.050195e-06,0.5,1,0.99291,0.5689089,0.99291
2.0611535e-09,1.0,0.00073983695,0.5,1,0.5688231,0.56907415,0.5688231
1.0,0.9325582,0.00011980575,0.5,1,0.99956954,0.97003424,0.99956954
2.0611535e-09,0.7040516,0.00023761105,0.5,1,0.99972665,0.43885818,0.99972665
2.0611535e-09,0.0006273788,0.00030766445,1.0,0,0.0011279652,0.25892687,0.0011279652
2.0611535e-09,0.0006273788,0.024713207,0.5,0,0.00049072306,0.13505849,0.00049072306
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0003345634,0.15213713,0.0003345634
2.0611535e-09,0.6517334,0.00024828076,0.5,1,0.99964786,0.4158605,0.99964786
2.0611535e-09,0.64260006,0.00025215978,0.5,1,0.99966174,0.41184622,0.99966174
2.0611535e-09,0.0006273788,3.050195e-06,0.5,1,0.99929595,0.12956785,0.99929595
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024132422,0.15213713,0.00024132422
2.0611535e-09,0.0006273788,0.7291681,0.5,1,0.99970114,0.29158977,0.99970114
2.0611535e-09,0.3303359,0.10157403,0.5,0,0.00058798655,0.29708305,0.00058798655
2.0611535e-09,0.0006273788,0.00026401677,0.5,1,0.004677751,0.12962583,0.004677751
2.0611535e-09,0.0033127249,0.10157403,0.5,0,0.0002870231,0.15331765,0.0002870231
2.0611535e-09,0.000923269,0.095529556,0.5,0,0.0004883617,0.1509241,0.0004883617
2.0611535e-09,0.99999976,0.0005407997,0.5,1,0.9013622,0.5690298,0.9013622
2.0611535e-09,0.0006273788,0.00047732462,1.0,1,0.004144971,0.2589646,0.004144971
2.0611535e-09,0.7935841,0.00018961073,0.5,1,0.99971104,0.47820765,0.99971104
2.0611535e-09,0.0006273788,0.0004966105,0.5,1,0.0014975455,0.1296775,0.0014975455
1.0,0.6517334,0.00025831457,0.5,1,0.99967897,0.8466092,0.99967897
2.0611535e-09,0.99982077,0.09144175,0.5,1,0.0013873245,0.5891495,0.0013873245
2.0611535e-09,0.0033127249,0.10157403,0.5,0,0.0002924871,0.15331765,0.0002924871
2.0611535e-09,0.0040432047,0.10709999,0.5,0,0.00029974885,0.15486667,0.00029974885
2.0611535e-09,0.0006273788,0.008595013,0.5,1,0.0018562236,0.13147698,0.0018562236
2.0611535e-09,0.99999666,4.1485287e-06,0.5,1,0.99965674,0.5689092,0.99965674
2.0611535e-09,0.0010689604,0.07463641,0.5,0,0.0002894678,0.14634566,0.0002894678
2.0611535e-09,0.00087536004,0.10157403,0.5,0,0.00026312922,0.15224613,0.00026312922
1.0,0.72044444,0.00023295032,0.5,1,0.99969757,0.8768102,0.99969757
2.0611535e-09,0.8000596,0.00019898059,0.5,1,0.9995112,0.48105648,0.9995112
2.0611535e-09,0.0035402926,0.10157403,0.5,0,0.00031804308,0.15341769,0.00031804308
2.0611535e-09,0.7362692,0.00023557316,0.5,1,0.9997044,0.45302117,0.9997044
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030843672,0.15213713,0.00030843672
2.0611535e-09,0.00067060074,0.095529556,0.5,0,0.000534036,0.15081303,0.000534036
2.0611535e-09,0.0006273788,0.10157403,1.0,0,0.0017187317,0.2814285,0.0017187317
2.0611535e-09,0.0037834335,0.10157403,0.5,0,0.0003277367,0.15352458,0.0003277367
2.0611535e-09,0.03313936,0.05101287,0.5,0,0.0006967799,0.15519519,0.0006967799
2.0611535e-09,0.3303359,0.04107019,0.5,0,0.00066684745,0.28363898,0.00066684745
2.0611535e-09,0.5066664,0.00027889328,0.5,1,0.9996029,0.3520932,0.9996029
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0003345845,0.15213713,0.0003345845
2.0611535e-09,0.0011425692,0.10157403,0.5,0,0.00025185774,0.15236361,0.00025185774
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.99552953,0.35004294,0.99552953
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00045393239,0.15213713,0.00045393239
2.0611535e-09,0.66966426,0.00027889328,0.5,1,0.9997322,0.42375007,0.9997322
2.0611535e-09,0.0006273788,0.080872715,0.5,1,0.003273929,0.14753725,0.003273929
2.0611535e-09,0.0006273788,0.9916888,0.5,1,0.0011734696,0.34992242,0.0011734696
2.0611535e-09,0.00271386,0.04781706,0.5,0,0.00056284777,0.14110947,0.00056284777
0.0003261645,0.99999666,3.050195e-06,0.5,1,0.99972296,0.5690495,0.99972296
2.0611535e-09,0.00071679807,0.10157403,0.5,0,0.00053441484,0.15217642,0.00053441484
2.0611535e-09,0.0006273788,0.0075287335,0.5,0,0.0004361425,0.13124007,0.0004361425
2.0611535e-09,0.017293166,0.10157403,0.5,0,0.0005112651,0.1594637,0.0005112651
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0002513502,0.15213713,0.0002513502
2.0611535e-09,0.0006273788,0.9916888,0.5,1,0.0014929164,0.34992242,0.0014929164
2.0611535e-09,0.0006273788,0.035079405,0.5,1,0.0034121925,0.13736188,0.0034121925
2.0611535e-09,0.0006273788,0.08945734,0.5,1,0.0009005555,0.14944476,0.0009005555
2.0611535e-09,0.0006273788,0.00071911514,1.0,1,0.0036431677,0.2590183,0.0036431677
2.0611535e-09,0.0006273788,0.068239994,0.5,0,0.00026242223,0.14473023,0.00026242223
2.0611535e-09,0.99999666,3.479927e-06,0.5,1,0.9996906,0.56890905,0.9996906
2.0611535e-09,0.0006273788,0.9916888,0.5,1,0.0011692642,0.34992242,0.0011692642
2.0611535e-09,0.0006273788,0.99223125,0.5,1,0.9993349,0.35004294,0.9993349
1.0,0.0006273788,4.3804404e-05,0.5,1,0.9197425,0.56032336,0.9197425
2.0611535e-09,0.0006273788,0.024866339,0.5,1,0.0009663615,0.13509251,0.0009663615
2.0611535e-09,0.6517334,0.00027342304,0.5,1,0.9997312,0.4158661,0.9997312
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031147568,0.15213713,0.00031147568
2.0611535e-09,0.0006273788,0.001154477,0.5,0,0.00071130926,0.12982368,0.00071130926
1.0,0.81255025,0.00018303172,0.5,1,0.99966097,0.9172905,0.99966097
2.0611535e-09,0.001703555,0.040522438,0.5,0,0.0005697309,0.13904445,0.0005697309
2.0611535e-09,0.3303359,0.10157403,0.5,0,0.00057146774,0.29708305,0.00057146774
2.0611535e-09,0.0006273788,0.37775218,0.5,0,0.0010035076,0.21350445,0.0010035076
2.0611535e-09,0.0056337365,0.10157403,0.5,0,0.00031392212,0.154338,0.00031392212
2.0611535e-09,0.0006273788,0.0024670488,1.0,1,0.010012165,0.25940672,0.010012165
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00031216102,0.15213713,0.00031216102
2.0611535e-09,0.9999994,0.0010322867,0.5,1,0.9743038,0.5691388,0.9743038
2.0611535e-09,0.0006273788,0.0702948,0.5,1,0.21081533,0.14518681,0.21081533
2.0611535e-09,0.0071509527,0.17569308,0.5,0,0.9990947,0.1714744,0.9990947
2.0611535e-09,0.7040516,0.0002472138,0.5,1,0.9997324,0.43886033,0.9997324
2.0611535e-09,0.8000596,0.00018961073,0.5,1,0.9996792,0.4810544,0.9996792
2.0611535e-09,0.0006273788,0.33760583,0.5,1,0.96854705,0.20458385,0.96854705
2.0611535e-09,0.0006273788,0.09346557,0.5,0,0.0009455312,0.1503354,0.0009455312
2.0611535e-09,0.7040516,0.00027342304,0.5,1,0.99970084,0.43886617,0.99970084
2.0611535e-09,0.0006273788,0.00021631889,0.5,1,0.14612107,0.12961523,0.14612107
2.0611535e-09,0.0006273788,0.053617734,0.5,1,0.0021065911,0.14148113,0.0021065911
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0003079077,0.15213713,0.0003079077
2.0611535e-09,0.0012212407,0.10157403,0.5,0,0.0002501382,0.1523982,0.0002501382
2.0611535e-09,0.0006273788,0.3073194,0.5,1,0.0009762136,0.19785415,0.0009762136
2.0611535e-09,0.786955,0.00018669387,0.5,1,0.9997176,0.47529274,0.9997176
2.0611535e-09,0.0006273788,0.0337906,0.5,1,0.0020414689,0.13707551,0.0020414689
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00028437693,0.15213713,0.00028437693
1.0,0.7515071,0.00021913176,0.5,1,0.9996647,0.8904629,0.9996647
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0074797203,0.15213713,0.0074797203
2.0611535e-09,0.78017163,0.0002038378,0.5,1,0.9997007,0.47231448,0.9997007
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024006974,0.15213713,0.00024006974
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00045518455,0.15213713,0.00045518455
2.0611535e-09,0.0006273788,0.00026759887,0.5,1,0.0010821694,0.12962662,0.0010821694
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00045518434,0.15213713,0.00045518434
2.0611535e-09,0.7935841,0.00019591945,0.5,1,0.9996933,0.47820905,0.9996933
2.0611535e-09,1.0,0.00023254933,0.5,1,0.9977899,0.56896144,0.9977899
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030816096,0.15213713,0.00030816096
1.0,0.3303359,0.0010879242,0.5,1,0.9945117,0.70550126,0.9945117
1.0,0.81255025,0.00018146184,0.5,1,0.99972254,0.9172902,0.99972254
2.0611535e-09,0.0006273788,0.00506088,0.5,0,0.0005639455,0.1306917,0.0005639455
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00087291264,0.15213713,0.00087291264
2.0611535e-09,0.0006273788,0.1321957,1.0,1,0.9894315,0.28823265,0.9894315
2.0611535e-09,0.001305322,0.10157403,0.5,0,0.00029565042,0.15243517,0.00029565042
2.0611535e-09,0.7439626,0.00022642249,0.5,1,0.99972606,0.4564013,0.99972606
2.0611535e-09,0.71231765,0.00024132343,0.5,1,0.9997079,0.44249293,0.9997079
1.0,0.8063815,0.00014405655,0.5,1,0.99955195,0.9145699,0.99955195
2.0611535e-09,0.00067060074,0.10157403,0.5,0,0.0005282514,0.15215611,0.0005282514
2.0611535e-09,0.9999995,0.0017267631,0.5,1,0.09427706,0.56929326,0.09427706
2.0611535e-09,0.0006273788,0.04653916,0.5,1,0.0010775462,0.13990825,0.0010775462
2.0611535e-09,0.0014912232,0.10157403,0.5,0,0.0002992474,0.15251689,0.0002992474
2.0611535e-09,0.0006273788,0.014600604,0.5,0,0.00057930127,0.13281146,0.00057930127
2.0611535e-09,0.8063815,0.00018669387,0.5,1,0.9997211,0.48383301,0.9997211
2.0611535e-09,0.0006273788,0.0022355514,0.5,1,0.0019021932,0.1300639,0.0019021932
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00030720918,0.15213713,0.00030720918
2.0611535e-09,0.9999964,8.378929e-06,0.5,1,0.9994063,0.56891006,0.9994063
1.0,0.0006273788,0.13100278,0.5,0,0.6939688,0.5894227,0.6939688
2.0611535e-09,0.99999666,3.050195e-06,0.5,1,0.9996742,0.568909,0.9996742
2.0611535e-09,0.99999976,0.00040493484,0.5,1,0.84070086,0.5689996,0.84070086
2.0611535e-09,0.0006273788,0.10477282,0.5,0,0.0701806,0.15284789,0.0701806
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.00024106783,0.15213713,0.00024106783
2.0611535e-09,0.0006273788,0.10157403,0.5,0,0.0003071817,0.15213713,0.0003071817
2.0611535e-09,0.7284291,0.00021391037,0.5,1,0.99969536,0.44956973,0.99969536
2.0611535e-09,0.0006273788,0.00291289,0.5,1,0.0020318986,0.13021442,0.0020318986
2.0611535e-09,0.3303359,0.00043766177,0.5,0,0.00093003316,0.27461034,0.00093003316
2.0611535e-09,0.0022230134,0.078037485,0.5,0,0.00027512788,0.14760873,0.00027512788
2.0611535e-09,0.9999964,7.0285346e-06,0.5,1,0.9988186,0.56890976,0.9988186
2.0611535e-09,0.0006273788,0.00042311483,1.0,1,0.004714383,0.25895253,0.004714383
